id,name,country,lat,lon
SFS,Subic Bay Intl,Philippines,"14,795800","120,269699"
BIF,Biggs Aaf,United States,"31,849400","-106,379402"
MIB,Minot Air Force Base,United States,"48,415600","-101,357201"
NGU,Norfolk NS (Chambers Field),United States,"36,937199","-76,290604"
SLN,Salina Regional,United States,"38,790798","-97,652496"
MLX,Erhac,Turkey,"38,354401","38,253601"
AXT,Akita,Japan,"39,615700","140,216995"
OUZ,Tazadit,Mauritania,"20,533300","-12,750000"
BPE,Beidaihe,China,"39,666401","119,059998"
JAA,Jalalabad,Afghanistan,"34,400002","70,500000"
XQP,La Managua,Costa Rica,"9,450000","-84,150002"
SDD,Mukanka,Angola,"-14,924400","13,576700"
SMR,Simon Bolivar Intl,Colombia,"11,122200","-74,228600"
BTV,Burlington International Airport,United States,"44,472801","-73,153099"
RIG,Rio Grande Regional,Brazil,"-32,081902","-52,166401"
XNH,Ali Air Base,Iraq,"35,000000","43,000000"
BOY,Bobo Dioulasso,Burkina Faso,"11,163600","-4,326400"
GNV,J R Alison Regional Municipal,United States,"29,689699","-82,275803"
PEV,Pecs,Hungary,"45,989399","18,242201"
THR,Mehrabad Intl,Iran,"35,689701","51,315800"
CEE,Cherepovets Airport,Russian Federation,"59,283298","38,066700"
MAQ,Mae Sot,Thailand,"16,701799","98,543503"
SCI,Paramillo,Venezuela,"7,766700","-72,233299"
SDV,Sde Dov,Israel,"32,110802","34,779400"
UAK,Narsarsuaq,Greenland,"61,162201","-45,428101"
ROT,Rotorua International,New Zealand,"-38,111099","176,316696"
RTW,Saratov,Russian Federation,"51,566700","46,066700"
BCW,Benguerra Island Airport,Mozambique,"-21,884701","35,424999"
BZB,Bazaruto Island Airport,Mozambique,"-21,534700","35,491699"
IBL,Indigo Bay Lodge,Mozambique,"-21,701900","35,448299"
TKS,Tokushima,Japan,"34,129700","134,601700"
OXF,London Oxford Airport,United Kingdom,"51,766701","-1,250000"
CSK,Cap Skirring,Senegal,"12,400000","-16,750000"
ELU,Guemar,Algeria,"33,516701","6,783300"
MEC,Eloy Alfaro Intl,Ecuador,"-0,937500","-80,720802"
FRW,Francistown,Botswana,"-21,160000","27,482500"
TOV,West End Spb,British Virgin Islands,"18,450001","-64,583298"
KUH,Kushiro,Japan,"43,039700","144,203903"
LCE,La Ceiba Intl,Honduras,"15,740600","-86,857201"
BOI,Boise Air Terminal (Gowen Field),United States,"43,565300","-116,224999"
PNS,Pensacola International,United States,"30,472500","-87,188301"
CWC,Chernivtsi International,Ukraine,"48,266701","25,966700"
TUL,Tulsa International,United States,"36,197800","-95,889702"
BKG,Branson Airport,United States,"36,531700","-93,199699"
KUO,Kuopio,Finland,"63,005600","27,798300"
GRB,Austin-Straubel Intl,United States,"44,488098","-88,130600"
MII,Frank M. Milenkowichi,Brazil,"-22,216700","-49,933300"
UBA,M. de Almeida Franco,Brazil,"-19,776400","-47,958302"
YVA,Iconi,Comoros,"-11,707500","43,234200"
ADE,Aden International,Yemen,"12,827800","45,030602"
RIC,Richmond International,United States,"37,506100","-77,322502"
ZVK,Savannakhet,Laos,"16,553600","104,762497"
ONQ,Caycuma Airport,Turkey,"41,516701","32,099998"
MLB,Melbourne International,United States,"28,102501","-80,643097"
TEQ,Corlu Airport,Turkey,"40,966702","27,500000"
XLS,Saint Louis,Senegal,"16,050301","-16,460300"
TAI,Al Janad International,Yemen,"13,688900","44,137501"
WEF,Weifang Airport,China,"36,750000","119,216698"
OKO,Yokota AB,Japan,"35,744900","139,351700"
BSA,Bosaso International,Somalia,"11,283300","49,150002"
UIP,Pluguffan,France,"47,974400","-4,170800"
MZV,Mulu,Malaysia,"4,066700","114,933296"
SGF,Springfield Branson Natl,United States,"37,240002","-93,385002"
XYI,Flen Railway Service,Sweden,"59,057201","16,588900"
OTD,Contadora Island,Panama,"8,627800","-79,034698"
ANG,Angouleme-Brie-Champniers,France,"45,729401","0,219700"
PKR,Pokhara,Nepal,"28,197201","83,986099"
RBX,Rumbek Airport,South Sudan,"6,849700","29,651400"
YXY,Erik Nielsen Intl,Canada,"60,716702","-135,066696"
YHH,Campbell River SPB,Canada,"50,016701","-125,250000"
POX,Pontoise,France,"49,049999","2,083300"
TKQ,Kigoma,Tanzania,"-4,885000","29,670000"
RGL,Piloto N. Fernandez,Argentina,"-51,609200","-69,339203"
AEX,Alexandria Intl Airport,United States,"31,327400","-92,548599"
BVB,A.B. Cantanhede Intl,Brazil,"2,833300","-60,666698"
PMY,El Tehuelche Airport,Argentina,"-42,758999","-65,100998"
DJG,Tiska,Algeria,"24,465300","9,488900"
HOD,Hodeidah International,Yemen,"14,747200","42,982800"
CRC,Santa Ana,Colombia,"4,766700","-75,933296"
KMU,Kismayu,Somalia,"-0,416700","42,841702"
FAY,Regional (Grannis Fld),United States,"34,991402","-78,880302"
KRW,Turkmenbashi,Turkmenistan,"40,033298","53,000000"
LUG,Agno,Switzerland,"46,004700","8,911400"
HME,Oued Irara,Algeria,"31,673901","6,142800"
LSZ,Mali Losinj,Croatia,"44,566898","14,393900"
RDN,Redang Island,Malaysia,"5,765300","103,006897"
MXL,R.Sanchez Taboada Intl,Mexico,"32,630699","-115,241303"
MSN,"DCRA, Dane County Regional Airport",United States,"43,141899","-89,336899"
OMD,Oranjemund Airport,Namibia,"-28,584801","16,446501"
LUD,Luderitz,Namibia,"-26,683901","15,245000"
NBW,Mariana Grajales,Cuba,"19,906099","-75,207497"
TOL,Toledo Express,United States,"41,590801","-83,800797"
GRS,Corrado Baccarini,Italy,"42,761902","11,070600"
MMY,Miyako,Japan,"24,780800","125,297203"
CBG,Cambridge,United Kingdom,"52,205601","0,176400"
MPB,Miami Spb,United States,"25,747499","-80,173500"
PLC,Planeta Rica Airport,Colombia,"8,416700","-75,599998"
IQT,F.Secada Vignetta,Peru,"-3,750000","-73,199997"
HAQ,Hanimaadhoo Island Airport,Maldives,"6,433300","73,094399"
RHE,Reims,France,"49,310799","4,050600"
MOT,Minot International,United States,"48,259399","-101,280800"
LVB,Santana do Livramento,Brazil,"-30,833300","-55,616699"
NGE,Ngaoundere,Cameroon,"7,356400","13,561400"
GLN,Goulimime Airport,Morocco,"29,016701","-10,066700"
PFN,Bay County,United States,"30,212500","-85,681900"
FKI,Bangoka International Airport,Democratic Republic of the Congo,"0,516700","25,155001"
CAS,Anfa,Morocco,"33,559700","-7,663100"
ORB,Orebro,Sweden,"59,227798","15,043100"
GHA,Noumerat,Algeria,"32,382198","3,800600"
MDT,Harrisburg International Airport,United States,"40,193100","-76,762199"
KSY,Kars,Turkey,"40,551701","43,085800"
VBY,Visby,Sweden,"57,663101","18,349400"
AEY,Akureyri,Iceland,"65,656899","-18,072201"
PES,Petrozavodsk,Russian Federation,"61,783298","34,333302"
SBN,South Bend International,United States,"41,704700","-86,316704"
YQT,Thunder Bay International,Canada,"48,369701","-89,327797"
YFC,Fredericton International,Canada,"45,866699","-66,533302"
ZBR,Konarak Airport,Iran,"25,299999","60,616699"
ETH,Eilat,Israel,"29,559700","34,961399"
PLU,Pampulha,Brazil,"-19,851700","-43,950802"
HLA,Lanseria International,South Africa,"-26,083300","27,583300"
EVE,Evenes,Norway,"68,491097","16,679701"
LET,Alfredo V. Cobb Intl,Colombia,"-4,196400","-69,939400"
ILZ,Zilina,Slovakia,"49,233299","18,766701"
USH,Malvinas Argentinas,Argentina,"-54,802799","-68,327797"
SKE,Skien Airport,Norway,"59,182800","9,562500"
MAK,Malakal,South Sudan,"9,555600","31,644400"
MSW,Massawa International,Eritrea,"15,603300","39,441101"
PBL,Bartolome Salom International,Venezuela,"10,479200","-68,073601"
YXC,Canadian Rockies Intl,Canada,"49,533298","-115,766701"
BUZ,Bushehr,Iran,"28,949200","50,832500"
KKN,Hoeybuktmoen,Norway,"69,722801","29,893299"
NAL,Nalchik,Russian Federation,"43,533298","43,700001"
AGS,Regional (Bush Field),United States,"33,369202","-81,964401"
YYG,Charlottetown,Canada,"46,286098","-63,130600"
ACY,Atlantic City Intl,United States,"39,456699","-74,577797"
ABC,Albacete Airport,Spain,"38,948601","-1,863600"
CAX,Carlisle,United Kingdom,"54,936699","-2,809400"
BAY,Baia Mare,Romania,"47,650002","23,466700"
JOE,Joensuu,Finland,"62,662498","29,608900"
BOC,Isla Colon Intl Airport,Panama,"9,340000","-82,251900"
THU,Thule Air Base,Greenland,"76,532204","-68,703300"
ICT,Dwight D. Eisenhower,United States,"37,650002","-97,432800"
KYS,Dag-Dag,Mali,"14,431900","-11,439400"
CRD,General E. Mosconi,Argentina,"-45,787201","-67,462799"
LNV,Kunaye,Papua New Guinea,"-3,066700","152,616699"
BUO,Burao,Somalia,"9,522500","45,554199"
WJR,Wajir Airport,Kenya,"1,766700","40,599998"
KWG,Lozuvatka International,Ukraine,"47,910000","33,349998"
YQQ,Comox,Canada,"49,716702","-124,893303"
CID,The Eastern Iowa Airport,United States,"41,884399","-91,706100"
CGR,Campo Grande International,Brazil,"-20,463301","-54,672501"
YUM,Yuma International,United States,"32,654202","-114,606903"
SDU,Santos Dumont,Brazil,"-22,910000","-43,162800"
JUJ,Gobernador H. Guzman,Argentina,"-24,385000","-65,097397"
UEL,Quelimane,Mozambique,"-17,847200","36,865601"
NDG,Sanjiazi,China,"47,255299","123,924004"
YKF,Region of Waterloo International,Canada,"43,455601","-80,383904"
JKG,Axamo,Sweden,"57,757801","14,070300"
GRR,Gerald R. Ford International Airport,United States,"42,881100","-85,524200"
NIP,NAS (Towers Field),United States,"30,234200","-81,675301"
MTJ,Montrose Regional,United States,"38,500599","-107,894699"
ADU,Ardabil,Iran,"38,250000","48,299999"
IJK,Izhevsk,Russian Federation,"56,833302","53,466702"
BLY,Belmullet Airport,Ireland,"54,233299","-10,000000"
YVO,Val d'Or,Canada,"48,052799","-77,782799"
IKU,Issyk-Kul,Kyrgyzstan,"42,585602","76,701897"
PKC,Yelizovo,Russian Federation,"53,016701","158,649994"
XHQ,Hopa Bus Station,Turkey,"41,409698","41,432499"
KHG,Kashi,China,"39,543098","76,019699"
KVX,Kirov,Russian Federation,"58,500000","49,349998"
POG,Port-Gentil International,Gabon,"-0,712500","8,755800"
TOD,Tioman Island,Malaysia,"2,819400","104,161903"
SGD,Sonderborg Airport,Denmark,"54,930302","9,794700"
OSN,Osan Air Base,South Korea,"37,084999","127,031700"
HRT,Linton-On-Ouse RAF,United Kingdom,"54,049400","-1,251900"
EDF,Elmendorf Air Force Base,United States,"61,252399","-149,798004"
TNJ,Raja Haji Fisabilillah,Indonesia,"0,919200","104,536102"
JPA,Castro Pinto International,Brazil,"-7,146400","-34,951900"
MCZ,Zumbi dos Palmares Int,Brazil,"-9,515300","-35,795799"
ZNA,Harbour SPB,Canada,"49,150002","-123,933296"
HUI,Phu Bai International,Vietnam,"16,399200","107,703301"
CYB,C. Kirkconnell Intl,Cayman Islands,"19,686701","-79,884697"
LEX,Blue Grass,United States,"38,039700","-84,602203"
BCD,Silay International Airport,Philippines,"10,644400","122,929199"
TAP,Tapachula East International,Mexico,"14,909700","-92,253098"
REL,Almirante M.A. Zar,Argentina,"-43,233299","-65,323303"
NWA,Bandar es Salam Airport,Comoros,"-12,283300","43,766701"
HRJ,Chaurjhari Airport,Nepal,"28,000000","82,333298"
MOL,Aaro,Norway,"62,748600","7,271100"
TBJ,Ain Draham,Tunisia,"36,980400","8,877000"
KCO,Cengiz Topel Airport,Turkey,"40,750000","29,833300"
ESH,Shoreham-by-Sea,United Kingdom,"50,833302","-0,300000"
ILS,Ilopango Airport,El Salvador,"13,692200","-89,116097"
AVB,Aviano Ab,Italy,"46,031899","12,597200"
MNU,Mawlamyine,Myanmar,"16,441700","97,669403"
CFB,Cabo Frio International,Brazil,"-22,924999","-42,078602"
CXB,Cox's Bazar,Bangladesh,"21,450001","91,968102"
ESL,Elista,Russian Federation,"46,366699","44,333302"
STW,Stavropol,Russian Federation,"44,982800","42,114399"
LSE,La Crosse Regional,United States,"43,876701","-91,256104"
VQS,A. Rivera Rodriguez,United States,"18,133301","-65,490601"
GBB,Gabala International Airport,Azerbaijan,"40,793098","47,725800"
EIL,Eielson Air Force Base,United States,"64,665001","-147,096893"
PWM,Portland Intl Jetprt,United States,"43,644402","-70,303597"
XNA,Northwest Arkansas Regional Airport,United States,"36,281700","-94,306702"
JAV,Ilulissat Airport,Greenland,"69,216698","-51,099998"
YQI,Yarmouth,Canada,"43,833302","-66,083298"
HMA,Khanty-Mansiysk,Russian Federation,"61,018600","69,083900"
PPK,Petropavlovsk Airport,Kazakhstan,"54,783298","69,183296"
MIG,Nanjiao,China,"31,431101","104,738098"
XIC,Qingshan,China,"27,966700","102,216698"
GSO,Piedmont Triad Intl,United States,"36,091900","-79,942802"
VID,Vidin,Bulgaria,"44,000000","22,833300"
STD,Buenaventura Vivas,Venezuela,"7,570000","-72,040802"
YXS,Prince George,Canada,"53,891701","-122,675003"
SFT,Skelleftea,Sweden,"64,625000","21,078300"
ONX,Enrique Adolfo Jimenez,Panama,"9,366700","-79,900002"
RDD,Redding Municipal,United States,"40,508301","-122,292198"
BZN,Yellowstone International Airport,United States,"45,780300","-111,159401"
MBX,Edvard Rusjan Airport,Slovenia,"46,480000","15,689400"
RCH,Almirante Padilla,Colombia,"11,529200","-72,924400"
RRG,Sir Gaetan Duval,Mauritius,"-19,750000","63,349998"
TSX,Tanjung Santan Airport,Indonesia,"-0,083300","117,433296"
UTH,Udon Thani International,Thailand,"17,385000","102,792801"
HDF,Heringsdorf Airport,Germany,"54,183300","11,000000"
BDJ,Syamsudin Noor,Indonesia,"-3,442800","114,753899"
ASI,RAF Station,Saint Helena,"-7,970300","-14,393600"
ZAH,Zahedan International,Iran,"29,461901","60,906899"
XBJ,"Birjand, Iran",Iran,"32,883301","59,216702"
MZM,Frescaty,France,"49,072498","6,134400"
IWA,Yuzhny,Russian Federation,"57,000000","41,000000"
RGS,Villafria Airport,Spain,"42,357498","-3,620800"
UYL,Nyala,Sudan,"12,071700","24,894699"
CMI,University of Illinois,United States,"40,039700","-88,279701"
EWN,Coastal Carolina Regional Airport,United States,"35,073601","-77,042503"
NUM,Neom Bay Airport,Saudi Arabia,"27,923901","35,293900"
GCI,Guernsey,United Kingdom,"49,436100","-2,602800"
DEA,Dera Ghazi Khan International,Pakistan,"29,975401","70,493599"
LNK,Lincoln,United States,"40,850800","-96,758904"
RNG,Rangely,United States,"40,094700","-108,760597"
VIX,E. de Aguiar Salles,Brazil,"-20,264400","-40,287498"
MCP,Alberto Alcolumbre International,Brazil,"0,050000","-51,066700"
SYR,Clarence E Hancock,United States,"43,110600","-76,102501"
SBA,Santa Barbara Muni,United States,"34,427799","-119,839401"
PLX,Semey,Kazakhstan,"50,333302","80,250000"
FJR,Al-Fujairah International,United Arab Emirates,"25,100000","56,349998"
NPT,State Airport,United States,"41,530800","-71,282501"
CGB,Marechal Rondon Intl,Brazil,"-15,650000","-56,116699"
GOU,Garoua International,Cameroon,"9,336100","13,375600"
YMM,Fort McMurray,Canada,"56,652802","-111,220596"
YQU,Grande Prairie,Canada,"55,179699","-118,883598"
KOV,Kokshetau,Kazakhstan,"53,316700","69,400002"
SMA,Vila Do Porto,Portugal,"36,965801","-25,170000"
DAB,Daytona Beach International,United States,"29,182501","-81,052803"
SPB,Charlotte Amalie SPB,United States,"18,336901","-64,968300"
JYV,Jyvaskyla,Finland,"62,399200","25,681900"
YSJ,Saint John,Canada,"45,316700","-65,883301"
HFA,Haifa,Israel,"32,811100","35,041698"
SDK,Sandakan,Malaysia,"5,900000","118,059700"
BQN,Rafael Hernandez,United States,"18,495800","-67,129997"
YAZ,Long Beach,Canada,"49,076900","-125,776398"
BGM,Greater Binghamton,United States,"42,201401","-75,969200"
AZD,Shahid Sadooghi,Iran,"31,897800","54,281700"
RAS,Sandra-e-Jangal,Iran,"37,325600","49,609200"
LEH,Octeville,France,"49,538898","0,088600"
RWN,Rivne International,Ukraine,"50,599998","26,150000"
WUU,Wau,South Sudan,"7,725700","27,973200"
AVN,Caumont Airport,France,"43,900002","4,900000"
IEG,Babimost,Poland,"51,933300","15,516700"
RBR,Placido de Castro Intl,Brazil,"-9,966700","-67,800003"
CAE,Columbia Metropolitan Airport,United States,"33,936401","-81,115799"
NBK,temporary code for Suvarnabhumi (New Bangkok Int),Thailand,"13,689000","100,741997"
AJK,Arak Airport,Iran,"34,133301","49,833302"
NKM,Nagoya (Komaki),Japan,"35,251701","136,927506"
IAO,Sayak Airport,Philippines,"9,859200","126,001404"
HSV,International-Carl T. Jones Field,United States,"34,642799","-86,775597"
ORU,Juan Mendoza,Bolivia,"-17,964199","-67,080803"
CRP,Corpus Christi Intl,United States,"27,770000","-97,500801"
JAN,Medgar W. Evers International,United States,"32,309700","-90,075798"
BSG,Bata,Equatorial Guinea,"1,906700","9,802200"
CEN,Ciudad Obregon International,Mexico,"27,391899","-109,839203"
OER,Ornskoldsvik,Sweden,"63,408298","18,991699"
BYK,Bouake Airport,Ivory Coast (Cote d'Ivoire),"7,739400","-5,069200"
ASW,Aswan International Airport,Egypt,"23,965000","32,821701"
KLF,Grabtsevo Airport,Russian Federation,"54,500000","36,266701"
BJZ,Badajoz Airport,Spain,"38,891399","-6,821400"
UAM,Andersen Air Force Base,United States,"13,581800","144,926804"
NOJ,Noyabrsk Airport,Russian Federation,"63,500000","75,000000"
NUX,Novy Urengoy,Russian Federation,"66,083298","76,516701"
GUC,Gunnison County,United States,"38,533901","-106,938904"
TJA,Cap. Oriel Lea Plaza,Bolivia,"-21,554199","-64,745796"
BGN,Belaya Gora,Russian Federation,"68,556900","146,231094"
TUG,Tuguegarao,Philippines,"17,641100","121,731697"
MVR,Salak,Cameroon,"10,452200","14,256400"
YOC,Old Crow,Canada,"67,583298","-139,833298"
UDO,Udomxay Airport,Laos,"19,133301","103,816704"
EBD,El Obeid,Sudan,"13,159700","30,234200"
MOB,Mobile Regional,United States,"30,688299","-88,240799"
PEZ,Penza,Russian Federation,"53,216702","45,000000"
OME,Nome,United States,"64,511398","-165,441696"
UAB,Incirlik Airbase,Turkey,"37,000301","35,418301"
CFG,Jaime Gonzalez,Cuba,"22,150000","-80,414200"
IWO,Iwoto (Iwo Jima),Japan,"24,786699","141,324204"
HIN,Sacheon,South Korea,"35,088100","128,078095"
INB,Independence Airport,Belize,"16,535000","-88,440002"
BTU,Bintulu Airport,Malaysia,"3,175000","113,043099"
SBW,Sibu,Malaysia,"2,341700","111,838303"
GLK,Galcaio,Somalia,"6,780900","47,454498"
SDL,Sundsvall-Timra,Sweden,"62,526402","17,446699"
SHB,Nakashibetsu,Japan,"43,566700","144,966705"
AGR,Agra Airport,India,"27,158300","77,962799"
SDF,International-Standiford Field,United States,"38,179699","-85,738602"
TBI,New Bight,Bahamas,"24,315001","-75,453598"
BUX,Bunia,Democratic Republic of the Congo,"1,571700","30,212799"
SIG,F.L. Ribas Dominicci,United States,"18,458900","-66,102798"
CHP,Circle Hot Springs,United States,"65,486099","-144,611099"
ERZ,Erzurum,Turkey,"39,955601","41,173599"
LCK,Columbus Rickenbacker International Airport,United States,"39,814201","-82,932198"
VPE,Ondjiva,Angola,"-17,049999","15,700000"
LPG,La Plata,Argentina,"-34,916698","-57,950001"
ROO,Maestro Marinho Franco,Brazil,"-16,433300","-54,728600"
VAG,Varginha,Brazil,"-21,549999","-45,433300"
GXF,"Seiyun, Yemen",Yemen,"15,983300","48,891701"
ATR,Atar International Airport,Mauritania,"20,499399","-13,046400"
GJL,Ferhat Abbas,Algeria,"36,799999","5,883300"
AXD,Dimokritos,Greece,"40,855835","25,956388"
KAW,Kawthaung,Myanmar,"10,050000","98,533302"
LEA,Learmonth,Australia,"-22,235001","114,081703"
ASD,Andros Town International,Bahamas,"24,697800","-77,796097"
GHC,Great Harbour,Bahamas,"25,738100","-77,840302"
SYQ,Tobias Bolanos International Airport,Costa Rica,"9,957500","-84,140297"
PHF,Newport News/Williamsburg International,United States,"37,131699","-76,493301"
MVB,Mvengue,Gabon,"-1,656900","13,439700"
GEG,Spokane International Airport,United States,"47,616901","-117,537201"
MTT,Coatzacoalcos,Mexico,"17,983299","-94,516701"
MYW,Mtwara,Tanzania,"-10,338900","40,193600"
NER,Neryungri Airport,Russian Federation,"56,650002","124,599999"
NTQ,Noto Airport,Japan,"37,200001","136,899994"
GAO,Guantanamo Bay NS,Cuba,"20,081100","-75,158096"
CQD,Shahre Kord Airport,Iran,"32,297199","50,842201"
GWD,Gwadar International,Pakistan,"25,230600","62,338902"
MOD,Modesto Municipal,United States,"37,626900","-120,955299"
PKV,Pskov Airport,Russian Federation,"57,816700","28,299999"
BZO,Dolomiti,Italy,"46,460300","11,326700"
CNQ,Corrientes,Argentina,"-27,449699","-58,762199"
ION,Impfondo,Democratic Republic of the Congo,"1,613300","18,061899"
PLP,Ramon Xatruch,Panama,"8,366700","-78,133301"
LPK,Lipetsk,Russian Federation,"52,616699","39,599998"
TBW,Tambov Airport,Russian Federation,"52,716702","41,433300"
BXX,Borama,Somalia,"9,966700","43,116699"
KSL,Kassala,Sudan,"15,390300","36,342201"
BRD,Brainerd Lakes Regional Airport,United States,"46,397202","-94,137497"
FLG,Flagstaff Pulliam,United States,"35,137798","-111,671700"
BRM,Jacinto Lara Intl,Venezuela,"10,045300","-69,356102"
CEG,Hawarden Airport,United Kingdom,"53,180000","-2,973600"
MFR,Rogue Valley Intl,United States,"42,373600","-122,872200"
GNY,Guney Anadolu Projesi,Turkey,"37,435600","38,883301"
HMJ,Khmelnytskyi International,Ukraine,"49,416698","27,000000"
CPR,Casper,United States,"42,908600","-106,462502"
RRS,Roros,Norway,"62,579201","11,345600"
GTE,Groote Eylandt,Australia,"-13,972200","136,453293"
YSB,Sudbury,Canada,"46,626900","-80,798103"
YYB,Jack Garland,Canada,"46,365799","-79,421402"
LMM,Fed. Valle del Fuerte,Mexico,"25,685900","-109,083603"
DWN,Oklahoma City Downtown Airpark,United States,"35,450001","-97,533302"
MRY,Monterey Regional Airport,United States,"36,588100","-121,848099"
EPS,El Portillo Airport,Dominican Republic,"19,250000","-69,500000"
KEM,Kemi,Finland,"65,779999","24,585800"
LRT,Lann Bihoue,France,"47,761101","-3,439200"
VDB,Fagernes,Norway,"61,083302","9,333300"
XJD,Al Udeid AB,Qatar,"25,115801","51,315300"
SOB,FlyBalaton Airport (Sarmeleek),Hungary,"46,686100","17,163900"
CHR,Deols Airport,France,"46,816700","1,700000"
UNI,Union Island,Saint Vincent and Grenadines,"12,595800","-61,418301"
ADJ,Marka International Airpot,Jordan,"31,972200","35,990002"
MQM,Mardin Airport,Turkey,"37,232800","40,640598"
CIC,Chico Muni,United States,"39,795799","-121,856697"
BKL,Burke Lakefront,United States,"41,516899","-81,683296"
NTD,NAS,United States,"34,120300","-119,120003"
AJU,Santa Maria,Brazil,"-10,983300","-37,049999"
KSR,H. Aroeppala,Indonesia,"-6,171900","120,435303"
ITM,Osaka Intl (Itami),Japan,"34,780602","135,441696"
BHV,Bahawalpur,Pakistan,"29,344400","71,712502"
IAR,Tunoshna Airport,Russian Federation,"57,618198","39,841000"
CRW,Yeager,United States,"38,372799","-81,593102"
FOE,Forbes Field,United States,"38,952499","-95,662498"
LXS,Lemnos,Greece,"39,916901","25,236401"
FAI,Fairbanks Intl,United States,"64,814400","-147,862793"
BUI,Bokondini,Indonesia,"-3,716700","138,649994"
BDH,Bandar Lengeh,Iran,"26,531401","54,823601"
ABA,Abakan,Russian Federation,"53,716702","91,433296"
DOG,Dongola,Sudan,"19,183300","30,450001"
DNA,Kadena AB,Japan,"26,355000","127,773903"
IWK,Iwakuni Airport,Japan,"34,135300","132,235596"
ADW,Joint Base Andrews,United States,"38,810799","-76,866600"
LPX,Liepaja International Airport,Latvia,"56,516701","21,100000"
CAT,Tires,Portugal,"38,725601","-9,355300"
CSL,O'Sullivan AHP,United States,"35,236599","-120,638901"
KRO,Kurgan,Russian Federation,"55,433300","65,300003"
MAF,Midland-Odessa Regl,United States,"31,940800","-102,201401"
TYS,McGhee Tyson,United States,"35,812199","-83,992500"
SDG,Sanandaj,Iran,"35,350300","46,962799"
PZY,Piestany Airport,Slovakia,"48,633301","17,833300"
USN,Ulsan,South Korea,"35,590599","129,357498"
CCZ,Chub Cay International,Bahamas,"25,417500","-77,881401"
AAC,El Arish International,Egypt,"31,076900","33,834099"
DDG,Langtou Airport,China,"40,025501","124,287003"
RSU,Yeosu/Suncheon,South Korea,"34,836899","127,618897"
MZA,Manuel Prado,Peru,"-11,325600","-74,535599"
ROP,Rota International,United States,"14,173300","145,238907"
OBO,Obihiro,Japan,"42,733398","143,217407"
NHA,Air Base,Vietnam,"12,227800","109,193901"
DHR,De Kooy,Netherlands,"52,924400","4,780800"
EBA,Marina Di Campo,Italy,"42,761101","10,239700"
AAB,Arrabury Airport,Australia,"-26,700001","141,041702"
GBT,Gorgon Airport,Iran,"36,900600","54,412800"
LTK,Latakia,Syria,"35,416698","35,983299"
LGS,Comodoro D.R. Salomon,Argentina,"-35,466702","-69,574203"
PPE,Puerto Penasco International,Mexico,"31,350000","-113,533302"
DAV,Enrique Malek International,Panama,"8,383300","-82,433296"
BZK,Bryansk Airport,Russian Federation,"53,266701","34,333302"
LLA,Kallax,Sweden,"65,544701","22,127800"
LSI,Sumburgh,United Kingdom,"59,881100","-1,293100"
AMA,Rick Husband Intl,United States,"35,227200","-101,721901"
BGR,Bangor International,United States,"44,807800","-68,827797"
BUR,Hollywood-Burbank,United States,"34,200001","-118,357803"
MQT,Sawyer International Airport,United States,"46,534199","-87,561699"
SPI,A.Lincoln Capital,United States,"39,844200","-89,678902"
MKX,Mukalla Airport,Yemen,"14,533300","49,133301"
AVA,Huangguoshu,China,"26,257200","105,872803"
BFJ,Bijie Airport,China,"27,266701","105,471100"
SKU,Skiros,Greece,"38,968300","24,488100"
LAP,Manuel Marquez de Leon,Mexico,"24,125601","-110,298302"
KCZ,Kochi,Japan,"33,541100","133,676895"
LAO,Laoag International,Philippines,"18,183599","120,530296"
VPY,Chimoio Airport,Mozambique,"-19,133301","33,483299"
ODE,Beldringe,Denmark,"55,476398","10,328600"
ZDJ,Berne-Rr Station,Switzerland,"46,916698","7,500000"
GLO,Gloucestershire,United Kingdom,"51,892502","-2,163300"
MZG,Penghu Airport,Taiwan,"23,569201","119,618599"
YUY,Rouyn-Noranda,Canada,"48,205601","-78,830597"
YZV,Sept-Iles,Canada,"50,216702","-66,283302"
PSE,Mercedita,United States,"18,009701","-66,561401"
GME,Gomel,Belarus,"52,416698","31,000000"
GNA,Grodno,Belarus,"53,666698","23,799999"
VTB,Vitebsk Airport,Belarus,"55,083302","30,216700"
BIR,Biratnagar,Nepal,"26,434700","87,283302"
URE,Kuressaare Airport,Estonia,"58,216702","22,500000"
UDJ,Uzhhorod International,Ukraine,"48,616699","22,283300"
DND,Dundee,United Kingdom,"56,452499","-3,020300"
ASE,Pitkin County,United States,"39,224201","-106,868897"
GRN,Gordon Municipal,United States,"42,799999","-102,199997"
YZF,Yellowknife,Canada,"62,468899","-114,444199"
MHT,Manchester Boston Regional Airport,United States,"42,938301","-71,438904"
RMS,Ramstein Ab,Germany,"49,437500","7,517800"
SVN,Hunter Aaf,United States,"32,009998","-81,145798"
AVP,Wilkes-Barre/Scranton International Airport,United States,"41,339199","-75,725800"
BBQ,Codrington Airport,Antigua and Barbuda,"17,555599","-61,764999"
YFB,Iqaluit Airport,Canada,"63,752201","-68,563904"
AGB,Munich Augsburg Airport,Germany,"48,426102","10,933100"
CTM,Chetumal International,Mexico,"18,481899","-88,333298"
PAE,Snohomish County,United States,"47,908298","-122,281403"
PBP,"Islita, Costa",Costa Rica,"9,856500","-85,370796"
ZND,Zinder Airport,Niger,"13,779400","8,983100"
TMR,Aguenar,Algeria,"22,814699","5,459200"
